App, Activity, Time (us)
0 0 15030921
0 0 15032757
0 0 15034631
0 0 15037445
0 0 15039314
0 0 15041187
0 0 15043061
0 0 15045876
0 0 15047750
0 0 15049623
0 0 15051498
0 0 15053372
0 0 15055245
0 0 15058053
0 0 15059927
0 0 15061802
0 0 15063676
0 0 15065552
0 0 15068362
0 0 15070237
0 0 15072110
0 0 15073985
0 0 15075861
0 0 15077735
0 0 15079608
0 0 15082416
0 0 15084292
0 0 15086166
0 0 15088040
0 0 15090849
0 0 15092723
0 0 15094598
0 0 15096474
0 0 15098347
0 0 15100222
0 0 15103029
0 0 15104904
0 0 15106777
0 0 15108651
0 0 15110525
0 0 15113336
0 0 15115211
0 0 15117087
0 0 15118959
0 0 15120835
0 0 15122707
0 0 15125515
0 0 15127389
0 0 15129263
0 0 15131145
0 0 15133013
0 0 15135827
0 0 15137700
0 0 15139572
0 0 15141447
0 0 15143322
0 0 15145197
0 0 15148005
0 0 15149881
0 0 15151755
0 0 15153632
0 0 15155506
0 0 15157379
0 0 15160187
0 0 15162062
0 0 15163937
0 0 15165816
0 0 15167689
0 0 15170500
0 0 15172373
0 0 15174246
0 0 15176126
0 0 15178000
0 0 15179875
0 0 15182684
0 0 15184558
0 0 15186434
0 0 15188308
0 0 15190182
0 0 15192992
0 0 15194879
0 0 15196754
0 0 15198630
0 0 15200503
0 0 15202380
0 0 15205187
0 0 15207060
0 0 15208935
0 0 15210810
0 0 15212685
0 0 15215498
0 0 15217374
0 0 15219247
0 0 15221122
0 0 15222995
0 0 15224880
0 0 15227688
0 0 15229562
0 0 15231437
0 0 15233314
0 0 15235190
0 0 15238002
0 0 15239878
0 0 15241751
0 0 15243627
0 0 15245502
0 0 15247377
0 0 15250185
0 0 15252059
0 0 15253933
0 0 15255821
0 0 15257694
0 0 15259568
0 0 15262376
0 0 15264248
0 0 15266126
0 0 15267998
0 0 15269874
0 0 15271748
0 0 15274554
0 0 15276429
0 0 15278303
0 0 15280177
0 0 15282051
0 0 15284874
0 0 15286748
0 0 15288623
0 0 15290496
0 0 15292372
0 0 15294244
0 0 15297055
0 0 15298928
0 0 15300803
0 0 15302677
0 0 15304551
0 0 15307361
0 0 15309235
0 0 15311109
0 0 15312983
0 0 15314869
0 0 15316743
0 0 15319551
0 0 15321424
0 0 15323297
0 0 15325172
0 0 15327045
0 0 15329856
0 0 15331731
0 0 15333605
0 0 15335480
0 0 15337353
0 0 15339226
0 0 15342032
0 0 15343907
0 0 15345791
0 0 15347666
0 0 15349539
0 0 15352353
0 0 15354227
0 0 15356102
0 0 15357992
0 0 15359860
0 0 15361733
0 0 15364543
0 0 15366419
0 0 15368292
0 0 15370167
0 0 15372040
0 0 15374861
0 0 15376735
0 0 15378610
0 0 15380483
0 0 15382357
0 0 15384231
0 0 15387040
0 0 15388913
0 0 15390786
0 0 15392662
0 0 15394535
0 0 15397349
0 0 15399224
0 0 15401098
0 0 15402973
0 0 15404858
0 0 15406732
0 0 15409538
0 0 15411415
0 0 15413288
0 0 15415165
0 0 15417037
0 0 15419850
0 0 15421723
0 0 15423597
0 0 15425472
0 0 15427347
0 0 15430156
0 0 15432030
0 0 15433906
0 0 15435791
0 0 15437668
0 0 15439540
0 0 15442350
0 0 15444225
0 0 15446101
0 0 15447976
0 0 15449851
0 0 15451725
0 0 15454532
0 0 15456405
0 0 15458278
0 0 15460152
0 0 15462025
0 0 15464836
0 0 15466712
0 0 15468584
0 0 15470458
0 0 15472331
0 0 15474204
0 0 15477013
0 0 15478886
0 0 15480760
0 0 15482634
0 0 15484509
0 0 15487321
0 0 15489190
0 0 15491063
0 0 15492937
0 0 15494812
0 0 15496688
0 0 15499500
0 0 15501373
0 0 15503249
0 0 15505122
0 0 15506995
0 0 15509803
0 0 15511676
0 0 15513550
0 0 15515424
0 0 15517297
0 0 15520108
0 0 15521982
0 0 15523855
0 0 15525729
0 0 15527603
0 0 15529477
0 0 15532285
0 0 15534158
0 0 15536033
0 0 15537906
0 0 15539779
0 0 15541653
0 0 15544464
0 0 15546340
0 0 15548213
0 0 15550090
0 0 15551964
0 0 15554772
0 0 15556647
0 0 15558520
0 0 15560394
0 0 15562269
0 0 15564144
0 0 15566958
0 0 15568832
0 0 15570705
0 0 15572579
0 0 15574452
0 0 15576328
0 0 15579138
0 0 15581011
0 0 15582887
0 0 15584761
0 0 15586638
0 0 15589447
0 0 15591321
0 0 15593192
0 0 15595071
0 0 15596942
0 0 15598820
0 0 15601627
0 0 15603501
0 0 15605377
0 0 15607249
0 0 15609123
0 0 15611932
0 0 15613806
0 0 15615683
0 0 15617555
0 0 15619431
0 0 15622241
0 0 15624115
0 0 15625991
0 0 15627865
0 0 15629740
0 0 15631615
0 0 15634424
0 0 15636299
0 0 15638173
0 0 15640046
0 0 15641920
0 0 15644731
0 0 15646605
0 0 15648479
0 0 15650352
0 0 15652227
0 0 15654100
0 0 15656906
0 0 15658780
0 0 15660654
0 0 15662528
0 0 15664402
0 0 15667214
0 0 15669088
0 0 15670963
0 0 15672836
0 0 15674709
0 0 15676584
0 0 15679390
0 0 15681266
0 0 15683139
0 0 15685017
0 0 15686890
0 0 15688764
0 0 15691573
0 0 15693446
0 0 15695318
0 0 15697191
0 0 15700004
0 0 15701878
0 0 15703752
0 0 15705626
0 0 15707498
0 0 15709374
0 0 15712181
0 0 15714055
0 0 15715929
0 0 15717803
0 0 15719676
0 0 15722486
0 0 15724359
0 0 15726233
0 0 15728108
0 0 15729981
0 0 15731858
0 0 15733730
0 0 15736540
0 0 15738412
0 0 15740285
0 0 15742159
0 0 15744972
0 0 15746845
0 0 15748719
0 0 15750594
0 0 15752469
0 0 15754344
0 0 15757152
0 0 15759024
0 0 15760901
0 0 15762775
0 0 15764651
0 0 15766526
0 0 15769339
0 0 15771214
0 0 15773087
0 0 15774962
0 0 15776837
0 0 15778712
0 0 15781519
0 0 15783394
0 0 15785268
0 0 15787143
0 0 15789017
0 0 15790890
0 0 15793702
0 0 15795576
0 0 15797452
0 0 15799325
0 0 15801202
0 0 15803075
0 0 15805884
0 0 15807757
0 0 15809631
0 0 15811506
0 0 15813381
0 0 15816190
0 0 15818063
0 0 15819938
0 0 15821811
0 0 15823685
0 0 15826497
0 0 15828370
