App, Activity, Time (us)
0 0 14407855
0 0 14409690
0 0 14411567
0 0 14413442
0 0 14415316
0 0 14417191
0 0 14420000
0 0 14421874
0 0 14423750
0 0 14425625
0 0 14427502
0 0 14430313
0 0 14432187
0 0 14434063
0 0 14435939
0 0 14437814
0 0 14439688
0 0 14442497
0 0 14444372
0 0 14446247
0 0 14448121
0 0 14449996
0 0 14451870
0 0 14454682
0 0 14456559
0 0 14458432
0 0 14460307
0 0 14462181
0 0 14464054
0 0 14466864
0 0 14468739
0 0 14470615
0 0 14472490
0 0 14474365
0 0 14477178
0 0 14479052
0 0 14480926
0 0 14482802
0 0 14484676
0 0 14486553
0 0 14489361
0 0 14491236
0 0 14493111
0 0 14494987
0 0 14496862
0 0 14499672
0 0 14501548
0 0 14503421
0 0 14505296
0 0 14507177
0 0 14509046
0 0 14511854
0 0 14513728
0 0 14515603
0 0 14517477
0 0 14519352
0 0 14521225
0 0 14524037
0 0 14525914
0 0 14527788
0 0 14529662
0 0 14531535
0 0 14533410
0 0 14536219
0 0 14538095
0 0 14539969
0 0 14541846
0 0 14544658
0 0 14546533
0 0 14548406
0 0 14550282
0 0 14552157
0 0 14554032
0 0 14555909
0 0 14558717
0 0 14560595
0 0 14562469
0 0 14564343
0 0 14566218
0 0 14569031
0 0 14570907
0 0 14572782
0 0 14574658
0 0 14576535
0 0 14578410
0 0 14581217
0 0 14583093
0 0 14584967
0 0 14586845
0 0 14588719
0 0 14591533
0 0 14593408
0 0 14595283
0 0 14597158
0 0 14599031
0 0 14600906
0 0 14603715
0 0 14605594
0 0 14607469
0 0 14609346
0 0 14611220
0 0 14614031
0 0 14615907
0 0 14617782
0 0 14619658
0 0 14621534
0 0 14623409
0 0 14625285
0 0 14628095
0 0 14629969
0 0 14631843
0 0 14633717
0 0 14635595
0 0 14638408
0 0 14640283
0 0 14642158
0 0 14644035
0 0 14645910
0 0 14647783
0 0 14650594
0 0 14652467
0 0 14654343
0 0 14656217
0 0 14658092
0 0 14660904
0 0 14662779
0 0 14664652
0 0 14666527
0 0 14668402
0 0 14670277
0 0 14673087
0 0 14674961
0 0 14676838
0 0 14678711
0 0 14680585
0 0 14683398
0 0 14685273
0 0 14687149
0 0 14689023
0 0 14690898
0 0 14692773
0 0 14695582
0 0 14697457
0 0 14699330
0 0 14701204
0 0 14703079
0 0 14705892
0 0 14707765
0 0 14709640
0 0 14711514
0 0 14713388
0 0 14715262
0 0 14718072
0 0 14719946
0 0 14721821
0 0 14723696
0 0 14725572
